holdout_year,half,model,feature,standardized_coefficient
2025,Bottom,xwOBA + K + Barrel + History + PA,no_prior_pa,0.083751681391483
2025,Bottom,All 4 skill + History + PA,xwoba,0.04832350534484976
2025,Bottom,All 4 skill + History + PA,k_pct,-0.07134244009002406
2025,Bottom,All 4 skill + History + PA,bb_pct,0.0013706763709227304
2025,Bottom,All 4 skill + History + PA,barrel_pct,0.024668658536239844
2025,Bottom,All 4 skill + History + PA,hist_runs_per_start,0.008300528559222834
2025,Bottom,All 4 skill + History + PA,log_hist_starts,0.06968472862086074
2025,Bottom,All 4 skill + History + PA,no_hist_starts,-0.001002694717646438
2025,Bottom,All 4 skill + History + PA,log_pa,-0.0459478422064876
2025,Bottom,All 4 skill + History + PA,no_prior_pa,0.08394736459957663
2026,Top,PA only control,log_pa,-0.08486312494175366
2026,Top,PA only control,no_prior_pa,-0.06739835288297734
2026,Top,xwOBA + PA,xwoba,0.1052892547822745
2026,Top,xwOBA + PA,log_pa,-0.06753730009730342
2026,Top,xwOBA + PA,no_prior_pa,-0.053269386403877045
2026,Top,xwOBA + K + PA,xwoba,0.03625778655790235
2026,Top,xwOBA + K + PA,k_pct,-0.11666808894130533
2026,Top,xwOBA + K + PA,log_pa,-0.06909860260036225
2026,Top,xwOBA + K + PA,no_prior_pa,-0.05399079774072858
2026,Top,xwOBA + K + Barrel + PA,xwoba,0.005887164071077376
2026,Top,xwOBA + K + Barrel + PA,k_pct,-0.13375898736219743
2026,Top,xwOBA + K + Barrel + PA,barrel_pct,0.03758446805597474
2026,Top,xwOBA + K + Barrel + PA,log_pa,-0.0705542583727508
2026,Top,xwOBA + K + Barrel + PA,no_prior_pa,-0.05508198655222934
2026,Top,All 4 skill + PA,xwoba,-0.027450979520038023
2026,Top,All 4 skill + PA,k_pct,-0.14822569625233928
2026,Top,All 4 skill + PA,bb_pct,0.050832716030449705
2026,Top,All 4 skill + PA,barrel_pct,0.052471348256634145
2026,Top,All 4 skill + PA,log_pa,-0.05674029989870988
2026,Top,All 4 skill + PA,no_prior_pa,-0.04416181764881012
2026,Top,History + PA,hist_runs_per_start,0.05135895221829639
2026,Top,History + PA,log_hist_starts,0.0030798427468526203
2026,Top,History + PA,no_hist_starts,-0.010237460126770051
2026,Top,History + PA,log_pa,-0.08412160000114507
2026,Top,History + PA,no_prior_pa,-0.05678058011899535
2026,Top,xwOBA + K + History + PA,xwoba,0.02880288988094832
2026,Top,xwOBA + K + History + PA,k_pct,-0.11738444172655758
2026,Top,xwOBA + K + History + PA,hist_runs_per_start,0.021170037806621963
2026,Top,xwOBA + K + History + PA,log_hist_starts,0.02936788373980213
2026,Top,xwOBA + K + History + PA,no_hist_starts,0.009775945617473253
2026,Top,xwOBA + K + History + PA,log_pa,-0.10307386853521797
2026,Top,xwOBA + K + History + PA,no_prior_pa,-0.07347107276015459
2026,Top,xwOBA + K + Barrel + History + PA,xwoba,-0.0014060372052824071
2026,Top,xwOBA + K + Barrel + History + PA,k_pct,-0.13440182255095293
2026,Top,xwOBA + K + Barrel + History + PA,barrel_pct,0.03748127595240662
2026,Top,xwOBA + K + Barrel + History + PA,hist_runs_per_start,0.021134261361005758
2026,Top,xwOBA + K + Barrel + History + PA,log_hist_starts,0.02867319031483861
2026,Top,xwOBA + K + Barrel + History + PA,no_hist_starts,0.010472911174406317
2026,Top,xwOBA + K + Barrel + History + PA,log_pa,-0.1034951297803204
2026,Top,xwOBA + K + Barrel + History + PA,no_prior_pa,-0.0746752834911527
2026,Top,All 4 skill + History + PA,xwoba,-0.03452763842177289
2026,Top,All 4 skill + History + PA,k_pct,-0.14872155706909146
2026,Top,All 4 skill + History + PA,bb_pct,0.050581318400786404
2026,Top,All 4 skill + History + PA,barrel_pct,0.05228475163453256
2026,Top,All 4 skill + History + PA,hist_runs_per_start,0.02079757127253494
2026,Top,All 4 skill + History + PA,log_hist_starts,0.026278949173641545
2026,Top,All 4 skill + History + PA,no_hist_starts,0.0072376583905525375
2026,Top,All 4 skill + History + PA,log_pa,-0.08743438652594206
2026,Top,All 4 skill + History + PA,no_prior_pa,-0.060594680302197036
2026,Bottom,PA only control,log_pa,0.011381856818605153
2026,Bottom,PA only control,no_prior_pa,0.06217171234494034
2026,Bottom,xwOBA + PA,xwoba,0.10004465304488008
2026,Bottom,xwOBA + PA,log_pa,0.028756811343776494
2026,Bottom,xwOBA + PA,no_prior_pa,0.07615460295877678
2026,Bottom,xwOBA + K + PA,xwoba,0.06657852692249287
2026,Bottom,xwOBA + K + PA,k_pct,-0.058806025145279925
2026,Bottom,xwOBA + K + PA,log_pa,0.027430525663581694
2026,Bottom,xwOBA + K + PA,no_prior_pa,0.07523730894268585
2026,Bottom,xwOBA + K + Barrel + PA,xwoba,0.04595308586587015
2026,Bottom,xwOBA + K + Barrel + PA,k_pct,-0.07039258531236918
2026,Bottom,xwOBA + K + Barrel + PA,barrel_pct,0.02561380676171843
2026,Bottom,xwOBA + K + Barrel + PA,log_pa,0.02727796542672627
2026,Bottom,xwOBA + K + Barrel + PA,no_prior_pa,0.07513622022873946
2026,Bottom,All 4 skill + PA,xwoba,0.05427842040239248
2026,Bottom,All 4 skill + PA,k_pct,-0.06686633411317383
2026,Bottom,All 4 skill + PA,bb_pct,-0.013682172328895745
2026,Bottom,All 4 skill + PA,barrel_pct,0.021417666425472798
2026,Bottom,All 4 skill + PA,log_pa,0.02453680256747918
2026,Bottom,All 4 skill + PA,no_prior_pa,0.07300591593337037
2026,Bottom,History + PA,hist_runs_per_start,0.051011623356188036
2026,Bottom,History + PA,log_hist_starts,0.08048613012369721
2026,Bottom,History + PA,no_hist_starts,-0.0200083736751865
2026,Bottom,History + PA,log_pa,-0.0914176013468621
2026,Bottom,History + PA,no_prior_pa,0.03906039717513121
2026,Bottom,xwOBA + K + History + PA,xwoba,0.05744110437583112
2026,Bottom,xwOBA + K + History + PA,k_pct,-0.06008934818116161
2026,Bottom,xwOBA + K + History + PA,hist_runs_per_start,0.021190401584889045
2026,Bottom,xwOBA + K + History + PA,log_hist_starts,0.08737819916960207
2026,Bottom,xwOBA + K + History + PA,no_hist_starts,-0.015167306355205417
2026,Bottom,xwOBA + K + History + PA,log_pa,-0.08755196946066136
2026,Bottom,xwOBA + K + History + PA,no_prior_pa,0.04212373316409051
2026,Bottom,xwOBA + K + Barrel + History + PA,xwoba,0.03694838085496996
2026,Bottom,xwOBA + K + Barrel + History + PA,k_pct,-0.07160865071266884
2026,Bottom,xwOBA + K + Barrel + History + PA,barrel_pct,0.02551313555399936
2026,Bottom,xwOBA + K + Barrel + History + PA,hist_runs_per_start,0.021083653123851766
2026,Bottom,xwOBA + K + Barrel + History + PA,log_hist_starts,0.08644483905652393
2026,Bottom,xwOBA + K + Barrel + History + PA,no_hist_starts,-0.0159113116596981
2026,Bottom,xwOBA + K + Barrel + History + PA,log_pa,-0.08669581830802076
2026,Bottom,xwOBA + K + Barrel + History + PA,no_prior_pa,0.04293151842668337
2026,Bottom,All 4 skill + History + PA,xwoba,0.04466030923629625
2026,Bottom,All 4 skill + History + PA,k_pct,-0.06839762777544289
2026,Bottom,All 4 skill + History + PA,bb_pct,-0.012506044477291894
2026,Bottom,All 4 skill + History + PA,barrel_pct,0.021675081868435767
2026,Bottom,All 4 skill + History + PA,hist_runs_per_start,0.020806831130557483
2026,Bottom,All 4 skill + History + PA,log_hist_starts,0.08573766733985977
2026,Bottom,All 4 skill + History + PA,no_hist_starts,-0.015970208304541694
2026,Bottom,All 4 skill + History + PA,log_pa,-0.08831044747316506
2026,Bottom,All 4 skill + History + PA,no_prior_pa,0.041367292994172376
