game_pk,date,season,away_team_id,away_team,home_team_id,home_team,venue_id,venue_name,away_1st_runs,home_1st_runs,top_1st_scored,bottom_1st_scored,nrfi,yrfi,total_1st_runs
662539,2022-04-24,2022,137,San Francisco Giants,120,Washington Nationals,3309,Nationals Park,2,1,1,1,0,1,3
662853,2022-04-24,2022,115,Colorado Rockies,116,Detroit Tigers,2394,Comerica Park,1,0,1,0,0,1,1
662921,2022-04-24,2022,141,Toronto Blue Jays,117,Houston Astros,2392,Minute Maid Park,0,0,0,0,1,0,0
663111,2022-04-24,2022,138,St. Louis Cardinals,113,Cincinnati Reds,2602,Great American Ball Park,0,2,0,1,0,1,2
663166,2022-04-24,2022,134,Pittsburgh Pirates,112,Chicago Cubs,17,Wrigley Field,0,2,0,1,0,1,2
663361,2022-04-24,2022,121,New York Mets,109,Arizona Diamondbacks,15,Chase Field,1,0,1,0,0,1,1
661034,2022-04-25,2022,114,Cleveland Guardians,108,Los Angeles Angels,1,Angel Stadium,0,0,0,0,1,0,0
661210,2022-04-25,2022,137,San Francisco Giants,158,Milwaukee Brewers,32,American Family Field,0,0,0,0,1,0,0
661639,2022-04-25,2022,115,Colorado Rockies,143,Philadelphia Phillies,2681,Citizens Bank Park,1,0,1,0,0,1,1
661760,2022-04-25,2022,111,Boston Red Sox,141,Toronto Blue Jays,14,Rogers Centre,0,0,0,0,1,0,0
661979,2022-04-25,2022,117,Houston Astros,140,Texas Rangers,5325,Globe Life Field,0,0,0,0,1,0,0
662008,2022-04-25,2022,121,New York Mets,138,St. Louis Cardinals,2889,Busch Stadium,0,0,0,0,1,0,0
663382,2022-04-25,2022,119,Los Angeles Dodgers,109,Arizona Diamondbacks,15,Chase Field,2,0,1,0,0,1,2
661032,2022-04-26,2022,114,Cleveland Guardians,108,Los Angeles Angels,1,Angel Stadium,0,0,0,0,1,0,0
661309,2022-04-26,2022,110,Baltimore Orioles,147,New York Yankees,3313,Yankee Stadium,0,0,0,0,1,0,0
661536,2022-04-26,2022,118,Kansas City Royals,145,Chicago White Sox,4,Guaranteed Rate Field,0,0,0,0,1,0,0
661567,2022-04-26,2022,115,Colorado Rockies,143,Philadelphia Phillies,2681,Citizens Bank Park,0,0,0,0,1,0,0
661589,2022-04-26,2022,112,Chicago Cubs,144,Atlanta Braves,4705,Truist Park,0,0,0,0,1,0,0
661733,2022-04-26,2022,116,Detroit Tigers,142,Minnesota Twins,3312,Target Field,0,0,0,0,1,0,0
661758,2022-04-26,2022,111,Boston Red Sox,141,Toronto Blue Jays,14,Rogers Centre,0,0,0,0,1,0,0
661929,2022-04-26,2022,136,Seattle Mariners,139,Tampa Bay Rays,12,Tropicana Field,0,0,0,0,1,0,0
661980,2022-04-26,2022,117,Houston Astros,140,Texas Rangers,5325,Globe Life Field,0,0,0,0,1,0,0
662007,2022-04-26,2022,121,New York Mets,138,St. Louis Cardinals,2889,Busch Stadium,0,0,0,0,1,0,0
662086,2022-04-26,2022,133,Oakland Athletics,137,San Francisco Giants,2395,Oracle Park,0,0,0,0,1,0,0
662297,2022-04-26,2022,158,Milwaukee Brewers,134,Pittsburgh Pirates,31,PNC Park,2,0,1,0,0,1,2
662540,2022-04-26,2022,146,Miami Marlins,120,Washington Nationals,3309,Nationals Park,0,0,0,0,1,0,0
663079,2022-04-26,2022,135,San Diego Padres,113,Cincinnati Reds,2602,Great American Ball Park,0,0,0,0,1,0,0
663383,2022-04-26,2022,119,Los Angeles Dodgers,109,Arizona Diamondbacks,15,Chase Field,3,0,1,0,0,1,3
661306,2022-04-27,2022,110,Baltimore Orioles,147,New York Yankees,3313,Yankee Stadium,0,2,0,1,0,1,2
661533,2022-04-27,2022,118,Kansas City Royals,145,Chicago White Sox,4,Guaranteed Rate Field,0,0,0,0,1,0,0
661552,2022-04-27,2022,112,Chicago Cubs,144,Atlanta Braves,4705,Truist Park,0,0,0,0,1,0,0
661638,2022-04-27,2022,115,Colorado Rockies,143,Philadelphia Phillies,2681,Citizens Bank Park,0,1,0,1,0,1,1
661739,2022-04-27,2022,116,Detroit Tigers,142,Minnesota Twins,3312,Target Field,0,0,0,0,1,0,0
661757,2022-04-27,2022,111,Boston Red Sox,141,Toronto Blue Jays,14,Rogers Centre,1,0,1,0,0,1,1
661909,2022-04-27,2022,136,Seattle Mariners,139,Tampa Bay Rays,12,Tropicana Field,0,1,0,1,0,1,1
661964,2022-04-27,2022,117,Houston Astros,140,Texas Rangers,5325,Globe Life Field,1,0,1,0,0,1,1
662048,2022-04-27,2022,121,New York Mets,138,St. Louis Cardinals,2889,Busch Stadium,0,1,0,1,0,1,1
662066,2022-04-27,2022,133,Oakland Athletics,137,San Francisco Giants,2395,Oracle Park,1,0,1,0,0,1,1
662289,2022-04-27,2022,158,Milwaukee Brewers,134,Pittsburgh Pirates,31,PNC Park,0,0,0,0,1,0,0
662546,2022-04-27,2022,146,Miami Marlins,120,Washington Nationals,3309,Nationals Park,0,0,0,0,1,0,0
663148,2022-04-27,2022,135,San Diego Padres,113,Cincinnati Reds,2602,Great American Ball Park,0,0,0,0,1,0,0
663393,2022-04-27,2022,119,Los Angeles Dodgers,109,Arizona Diamondbacks,15,Chase Field,0,0,0,0,1,0,0
663439,2022-04-27,2022,114,Cleveland Guardians,108,Los Angeles Angels,1,Angel Stadium,2,2,1,1,0,1,4
661305,2022-04-28,2022,110,Baltimore Orioles,147,New York Yankees,3313,Yankee Stadium,0,0,0,0,1,0,0
661532,2022-04-28,2022,118,Kansas City Royals,145,Chicago White Sox,4,Guaranteed Rate Field,1,0,1,0,0,1,1
661551,2022-04-28,2022,112,Chicago Cubs,144,Atlanta Braves,4705,Truist Park,0,1,0,1,0,1,1
661641,2022-04-28,2022,115,Colorado Rockies,143,Philadelphia Phillies,2681,Citizens Bank Park,0,0,0,0,1,0,0
661729,2022-04-28,2022,116,Detroit Tigers,142,Minnesota Twins,3312,Target Field,0,0,0,0,1,0,0
661827,2022-04-28,2022,111,Boston Red Sox,141,Toronto Blue Jays,14,Rogers Centre,0,0,0,0,1,0,0
661908,2022-04-28,2022,136,Seattle Mariners,139,Tampa Bay Rays,12,Tropicana Field,1,0,1,0,0,1,1
661912,2022-04-28,2022,117,Houston Astros,140,Texas Rangers,5325,Globe Life Field,0,0,0,0,1,0,0
662047,2022-04-28,2022,109,Arizona Diamondbacks,138,St. Louis Cardinals,2889,Busch Stadium,0,2,0,1,0,1,2
662295,2022-04-28,2022,158,Milwaukee Brewers,134,Pittsburgh Pirates,31,PNC Park,1,0,1,0,0,1,1
662538,2022-04-28,2022,146,Miami Marlins,120,Washington Nationals,3309,Nationals Park,0,1,0,1,0,1,1
663078,2022-04-28,2022,135,San Diego Padres,113,Cincinnati Reds,2602,Great American Ball Park,1,0,1,0,0,1,1
663432,2022-04-28,2022,114,Cleveland Guardians,108,Los Angeles Angels,1,Angel Stadium,0,0,0,0,1,0,0
661209,2022-04-29,2022,112,Chicago Cubs,158,Milwaukee Brewers,32,American Family Field,0,0,0,0,1,0,0
661390,2022-04-29,2022,136,Seattle Mariners,146,Miami Marlins,4169,loanDepot park,0,2,0,1,0,1,2
661535,2022-04-29,2022,108,Los Angeles Angels,145,Chicago White Sox,4,Guaranteed Rate Field,2,1,1,1,0,1,3
661826,2022-04-29,2022,117,Houston Astros,141,Toronto Blue Jays,14,Rogers Centre,1,0,1,0,0,1,1
661907,2022-04-29,2022,142,Minnesota Twins,139,Tampa Bay Rays,12,Tropicana Field,0,4,0,1,0,1,4
661911,2022-04-29,2022,144,Atlanta Braves,140,Texas Rangers,5325,Globe Life Field,2,0,1,0,0,1,2
662037,2022-04-29,2022,109,Arizona Diamondbacks,138,St. Louis Cardinals,2889,Busch Stadium,0,1,0,1,0,1,1
662081,2022-04-29,2022,120,Washington Nationals,137,San Francisco Giants,2395,Oracle Park,1,0,1,0,0,1,1
662296,2022-04-29,2022,135,San Diego Padres,134,Pittsburgh Pirates,31,PNC Park,0,2,0,1,0,1,2
662405,2022-04-29,2022,114,Cleveland Guardians,133,Oakland Athletics,10,Oakland Coliseum,1,4,1,1,0,1,5
662592,2022-04-29,2022,143,Philadelphia Phillies,121,New York Mets,3289,Citi Field,0,0,0,0,1,0,0
662699,2022-04-29,2022,116,Detroit Tigers,119,Los Angeles Dodgers,22,Dodger Stadium,0,2,0,1,0,1,2
662741,2022-04-29,2022,147,New York Yankees,118,Kansas City Royals,7,Kauffman Stadium,3,1,1,1,0,1,4
663009,2022-04-29,2022,113,Cincinnati Reds,115,Colorado Rockies,19,Coors Field,0,0,0,0,1,0,0
663337,2022-04-29,2022,111,Boston Red Sox,110,Baltimore Orioles,2,Oriole Park at Camden Yards,0,0,0,0,1,0,0
661208,2022-04-30,2022,112,Chicago Cubs,158,Milwaukee Brewers,32,American Family Field,0,3,0,1,0,1,3
661389,2022-04-30,2022,136,Seattle Mariners,146,Miami Marlins,4169,loanDepot park,0,0,0,0,1,0,0
661534,2022-04-30,2022,108,Los Angeles Angels,145,Chicago White Sox,4,Guaranteed Rate Field,0,1,0,1,0,1,1
661825,2022-04-30,2022,117,Houston Astros,141,Toronto Blue Jays,14,Rogers Centre,0,1,0,1,0,1,1
661901,2022-04-30,2022,144,Atlanta Braves,140,Texas Rangers,5325,Globe Life Field,0,1,0,1,0,1,1
661906,2022-04-30,2022,142,Minnesota Twins,139,Tampa Bay Rays,12,Tropicana Field,1,0,1,0,0,1,1
662036,2022-04-30,2022,109,Arizona Diamondbacks,138,St. Louis Cardinals,2889,Busch Stadium,0,0,0,0,1,0,0
662084,2022-04-30,2022,120,Washington Nationals,137,San Francisco Giants,2395,Oracle Park,0,0,0,0,1,0,0
662288,2022-04-30,2022,135,San Diego Padres,134,Pittsburgh Pirates,31,PNC Park,0,1,0,1,0,1,1
662393,2022-04-30,2022,114,Cleveland Guardians,133,Oakland Athletics,10,Oakland Coliseum,0,0,0,0,1,0,0
662591,2022-04-30,2022,143,Philadelphia Phillies,121,New York Mets,3289,Citi Field,0,0,0,0,1,0,0
662698,2022-04-30,2022,116,Detroit Tigers,119,Los Angeles Dodgers,22,Dodger Stadium,0,1,0,1,0,1,1
662797,2022-04-30,2022,147,New York Yankees,118,Kansas City Royals,7,Kauffman Stadium,0,0,0,0,1,0,0
663008,2022-04-30,2022,113,Cincinnati Reds,115,Colorado Rockies,19,Coors Field,1,0,1,0,0,1,1
663364,2022-04-30,2022,111,Boston Red Sox,110,Baltimore Orioles,2,Oriole Park at Camden Yards,1,0,1,0,0,1,1
661216,2022-05-01,2022,112,Chicago Cubs,158,Milwaukee Brewers,32,American Family Field,0,0,0,0,1,0,0
661365,2022-05-01,2022,136,Seattle Mariners,146,Miami Marlins,4169,loanDepot park,0,0,0,0,1,0,0
661531,2022-05-01,2022,108,Los Angeles Angels,145,Chicago White Sox,4,Guaranteed Rate Field,1,0,1,0,0,1,1
661824,2022-05-01,2022,117,Houston Astros,141,Toronto Blue Jays,14,Rogers Centre,0,0,0,0,1,0,0
661905,2022-05-01,2022,142,Minnesota Twins,139,Tampa Bay Rays,12,Tropicana Field,5,0,1,0,0,1,5
661935,2022-05-01,2022,144,Atlanta Braves,140,Texas Rangers,5325,Globe Life Field,0,1,0,1,0,1,1
661988,2022-05-01,2022,109,Arizona Diamondbacks,138,St. Louis Cardinals,2889,Busch Stadium,1,0,1,0,0,1,1
662106,2022-05-01,2022,120,Washington Nationals,137,San Francisco Giants,2395,Oracle Park,5,0,1,0,0,1,5
662293,2022-05-01,2022,135,San Diego Padres,134,Pittsburgh Pirates,31,PNC Park,0,0,0,0,1,0,0
662397,2022-05-01,2022,114,Cleveland Guardians,133,Oakland Athletics,10,Oakland Coliseum,0,0,0,0,1,0,0
662579,2022-05-01,2022,143,Philadelphia Phillies,121,New York Mets,3289,Citi Field,0,0,0,0,1,0,0
662691,2022-05-01,2022,147,New York Yankees,118,Kansas City Royals,7,Kauffman Stadium,1,0,1,0,0,1,1
662716,2022-05-01,2022,116,Detroit Tigers,119,Los Angeles Dodgers,22,Dodger Stadium,0,1,0,1,0,1,1
663007,2022-05-01,2022,113,Cincinnati Reds,115,Colorado Rockies,19,Coors Field,0,6,0,1,0,1,6
663363,2022-05-01,2022,111,Boston Red Sox,110,Baltimore Orioles,2,Oriole Park at Camden Yards,0,0,0,0,1,0,0
661362,2022-05-02,2022,109,Arizona Diamondbacks,146,Miami Marlins,4169,loanDepot park,2,0,1,0,0,1,2
661526,2022-05-02,2022,108,Los Angeles Angels,145,Chicago White Sox,4,Guaranteed Rate Field,0,2,0,1,0,1,2
661823,2022-05-02,2022,147,New York Yankees,141,Toronto Blue Jays,14,Rogers Centre,0,0,0,0,1,0,0
662009,2022-05-02,2022,118,Kansas City Royals,138,St. Louis Cardinals,2889,Busch Stadium,0,1,0,1,0,1,1
662387,2022-05-02,2022,139,Tampa Bay Rays,133,Oakland Athletics,10,Oakland Coliseum,1,0,1,0,0,1,1
662578,2022-05-02,2022,144,Atlanta Braves,121,New York Mets,3289,Citi Field,0,0,0,0,1,0,0
662920,2022-05-02,2022,136,Seattle Mariners,117,Houston Astros,2392,Minute Maid Park,0,0,0,0,1,0,0
663362,2022-05-02,2022,142,Minnesota Twins,110,Baltimore Orioles,2,Oriole Park at Camden Yards,0,0,0,0,1,0,0
661200,2022-05-03,2022,113,Cincinnati Reds,158,Milwaukee Brewers,32,American Family Field,0,0,0,0,1,0,0
661364,2022-05-03,2022,109,Arizona Diamondbacks,146,Miami Marlins,4169,loanDepot park,0,0,0,0,1,0,0
661635,2022-05-03,2022,140,Texas Rangers,143,Philadelphia Phillies,2681,Citizens Bank Park,2,3,1,1,0,1,5
661796,2022-05-03,2022,147,New York Yankees,141,Toronto Blue Jays,14,Rogers Centre,0,0,0,0,1,0,0
662386,2022-05-03,2022,139,Tampa Bay Rays,133,Oakland Athletics,10,Oakland Coliseum,1,5,1,1,0,1,6
662459,2022-05-03,2022,144,Atlanta Braves,121,New York Mets,3289,Citi Field,0,2,0,1,0,1,2
662569,2022-05-03,2022,144,Atlanta Braves,121,New York Mets,3289,Citi Field,0,2,0,1,0,1,2
662690,2022-05-03,2022,138,St. Louis Cardinals,118,Kansas City Royals,7,Kauffman Stadium,0,0,0,0,1,0,0
662708,2022-05-03,2022,137,San Francisco Giants,119,Los Angeles Dodgers,22,Dodger Stadium,0,0,0,0,1,0,0
662919,2022-05-03,2022,136,Seattle Mariners,117,Houston Astros,2392,Minute Maid Park,0,0,0,0,1,0,0
662994,2022-05-03,2022,120,Washington Nationals,115,Colorado Rockies,19,Coors Field,0,0,0,0,1,0,0
663165,2022-05-03,2022,145,Chicago White Sox,112,Chicago Cubs,17,Wrigley Field,0,0,0,0,1,0,0
663237,2022-05-03,2022,108,Los Angeles Angels,111,Boston Red Sox,3,Fenway Park,0,0,0,0,1,0,0
663463,2022-05-03,2022,142,Minnesota Twins,110,Baltimore Orioles,2,Oriole Park at Camden Yards,0,0,0,0,1,0,0
661197,2022-05-04,2022,113,Cincinnati Reds,158,Milwaukee Brewers,32,American Family Field,2,2,1,1,0,1,4
661363,2022-05-04,2022,109,Arizona Diamondbacks,146,Miami Marlins,4169,loanDepot park,0,1,0,1,0,1,1
661634,2022-05-04,2022,140,Texas Rangers,143,Philadelphia Phillies,2681,Citizens Bank Park,0,0,0,0,1,0,0
661795,2022-05-04,2022,147,New York Yankees,141,Toronto Blue Jays,14,Rogers Centre,0,0,0,0,1,0,0
662382,2022-05-04,2022,139,Tampa Bay Rays,133,Oakland Athletics,10,Oakland Coliseum,0,0,0,0,1,0,0
662577,2022-05-04,2022,144,Atlanta Braves,121,New York Mets,3289,Citi Field,0,0,0,0,1,0,0
662707,2022-05-04,2022,137,San Francisco Giants,119,Los Angeles Dodgers,22,Dodger Stadium,0,0,0,0,1,0,0
662739,2022-05-04,2022,138,St. Louis Cardinals,118,Kansas City Royals,7,Kauffman Stadium,5,0,1,0,0,1,5
662835,2022-05-04,2022,136,Seattle Mariners,117,Houston Astros,2392,Minute Maid Park,0,1,0,1,0,1,1
662838,2022-05-04,2022,134,Pittsburgh Pirates,116,Detroit Tigers,2394,Comerica Park,0,0,0,0,1,0,0
662839,2022-05-04,2022,134,Pittsburgh Pirates,116,Detroit Tigers,2394,Comerica Park,0,0,0,0,1,0,0
662993,2022-05-04,2022,120,Washington Nationals,115,Colorado Rockies,19,Coors Field,0,0,0,0,1,0,0
663067,2022-05-04,2022,135,San Diego Padres,114,Cleveland Guardians,5,Progressive Field,1,0,1,0,0,1,1
663068,2022-05-04,2022,135,San Diego Padres,114,Cleveland Guardians,5,Progressive Field,3,0,1,0,0,1,3
663164,2022-05-04,2022,145,Chicago White Sox,112,Chicago Cubs,17,Wrigley Field,1,0,1,0,0,1,1
663248,2022-05-04,2022,108,Los Angeles Angels,111,Boston Red Sox,3,Fenway Park,0,0,0,0,1,0,0
663462,2022-05-04,2022,142,Minnesota Twins,110,Baltimore Orioles,2,Oriole Park at Camden Yards,0,0,0,0,1,0,0
661204,2022-05-05,2022,113,Cincinnati Reds,158,Milwaukee Brewers,32,American Family Field,3,3,1,1,0,1,6
661341,2022-05-05,2022,142,Minnesota Twins,110,Baltimore Orioles,2,Oriole Park at Camden Yards,0,0,0,0,1,0,0
661619,2022-05-05,2022,121,New York Mets,143,Philadelphia Phillies,2681,Citizens Bank Park,0,4,0,1,0,1,4
662105,2022-05-05,2022,138,St. Louis Cardinals,137,San Francisco Giants,2395,Oracle Park,0,0,0,0,1,0,0
662189,2022-05-05,2022,139,Tampa Bay Rays,136,Seattle Mariners,680,T-Mobile Park,0,0,0,0,1,0,0
662262,2022-05-05,2022,146,Miami Marlins,135,San Diego Padres,2680,Petco Park,0,1,0,1,0,1,1
662816,2022-05-05,2022,116,Detroit Tigers,117,Houston Astros,2392,Minute Maid Park,0,1,0,1,0,1,1
663013,2022-05-05,2022,120,Washington Nationals,115,Colorado Rockies,19,Coors Field,2,0,1,0,0,1,2
663066,2022-05-05,2022,141,Toronto Blue Jays,114,Cleveland Guardians,5,Progressive Field,2,0,1,0,0,1,2
663227,2022-05-05,2022,108,Los Angeles Angels,111,Boston Red Sox,3,Fenway Park,0,0,0,0,1,0,0
661541,2022-05-06,2022,158,Milwaukee Brewers,144,Atlanta Braves,4705,Truist Park,2,0,1,0,0,1,2
661775,2022-05-06,2022,133,Oakland Athletics,142,Minnesota Twins,3312,Target Field,0,0,0,0,1,0,0
662103,2022-05-06,2022,138,St. Louis Cardinals,137,San Francisco Giants,2395,Oracle Park,0,0,0,0,1,0,0
662187,2022-05-06,2022,139,Tampa Bay Rays,136,Seattle Mariners,680,T-Mobile Park,0,2,0,1,0,1,2
662272,2022-05-06,2022,146,Miami Marlins,135,San Diego Padres,2680,Petco Park,0,1,0,1,0,1,1
662815,2022-05-06,2022,116,Detroit Tigers,117,Houston Astros,2392,Minute Maid Park,0,0,0,0,1,0,0
663224,2022-05-06,2022,145,Chicago White Sox,111,Boston Red Sox,3,Fenway Park,0,0,0,0,1,0,0
663360,2022-05-06,2022,115,Colorado Rockies,109,Arizona Diamondbacks,15,Chase Field,1,0,1,0,0,1,1
663431,2022-05-06,2022,120,Washington Nationals,108,Los Angeles Angels,1,Angel Stadium,0,1,0,1,0,1,1
661540,2022-05-07,2022,158,Milwaukee Brewers,144,Atlanta Braves,4705,Truist Park,0,0,0,0,1,0,0
661701,2022-05-07,2022,133,Oakland Athletics,142,Minnesota Twins,3312,Target Field,0,0,0,0,1,0,0
662102,2022-05-07,2022,138,St. Louis Cardinals,137,San Francisco Giants,2395,Oracle Park,1,4,1,1,0,1,5
662159,2022-05-07,2022,139,Tampa Bay Rays,136,Seattle Mariners,680,T-Mobile Park,0,0,0,0,1,0,0
662261,2022-05-07,2022,146,Miami Marlins,135,San Diego Padres,2680,Petco Park,0,0,0,0,1,0,0
662796,2022-05-07,2022,116,Detroit Tigers,117,Houston Astros,2392,Minute Maid Park,0,0,0,0,1,0,0
663056,2022-05-07,2022,141,Toronto Blue Jays,114,Cleveland Guardians,5,Progressive Field,0,0,0,0,1,0,0
663057,2022-05-07,2022,141,Toronto Blue Jays,114,Cleveland Guardians,5,Progressive Field,1,3,1,1,0,1,4
663070,2022-05-07,2022,134,Pittsburgh Pirates,113,Cincinnati Reds,2602,Great American Ball Park,4,2,1,1,0,1,6
663089,2022-05-07,2022,134,Pittsburgh Pirates,113,Cincinnati Reds,2602,Great American Ball Park,0,2,0,1,0,1,2
663142,2022-05-07,2022,119,Los Angeles Dodgers,112,Chicago Cubs,17,Wrigley Field,0,1,0,1,0,1,1
663162,2022-05-07,2022,119,Los Angeles Dodgers,112,Chicago Cubs,17,Wrigley Field,1,0,1,0,0,1,1
663226,2022-05-07,2022,145,Chicago White Sox,111,Boston Red Sox,3,Fenway Park,0,0,0,0,1,0,0
663359,2022-05-07,2022,115,Colorado Rockies,109,Arizona Diamondbacks,15,Chase Field,0,0,0,0,1,0,0
663430,2022-05-07,2022,120,Washington Nationals,108,Los Angeles Angels,1,Angel Stadium,1,0,1,0,0,1,1
661302,2022-05-08,2022,140,Texas Rangers,147,New York Yankees,3313,Yankee Stadium,0,0,0,0,1,0,0
661304,2022-05-08,2022,140,Texas Rangers,147,New York Yankees,3313,Yankee Stadium,0,0,0,0,1,0,0
661307,2022-05-08,2022,118,Kansas City Royals,110,Baltimore Orioles,2,Oriole Park at Camden Yards,0,0,0,0,1,0,0
661345,2022-05-08,2022,118,Kansas City Royals,110,Baltimore Orioles,2,Oriole Park at Camden Yards,0,3,0,1,0,1,3
661550,2022-05-08,2022,158,Milwaukee Brewers,144,Atlanta Braves,4705,Truist Park,0,0,0,0,1,0,0
661626,2022-05-08,2022,121,New York Mets,143,Philadelphia Phillies,2681,Citizens Bank Park,0,1,0,1,0,1,1
661627,2022-05-08,2022,121,New York Mets,143,Philadelphia Phillies,2681,Citizens Bank Park,2,0,1,0,0,1,2
661700,2022-05-08,2022,133,Oakland Athletics,142,Minnesota Twins,3312,Target Field,1,0,1,0,0,1,1
662098,2022-05-08,2022,138,St. Louis Cardinals,137,San Francisco Giants,2395,Oracle Park,0,0,0,0,1,0,0
662160,2022-05-08,2022,139,Tampa Bay Rays,136,Seattle Mariners,680,T-Mobile Park,0,0,0,0,1,0,0
662260,2022-05-08,2022,146,Miami Marlins,135,San Diego Padres,2680,Petco Park,0,0,0,0,1,0,0
662795,2022-05-08,2022,116,Detroit Tigers,117,Houston Astros,2392,Minute Maid Park,0,0,0,0,1,0,0
663069,2022-05-08,2022,134,Pittsburgh Pirates,113,Cincinnati Reds,2602,Great American Ball Park,0,0,0,0,1,0,0
663086,2022-05-08,2022,141,Toronto Blue Jays,114,Cleveland Guardians,5,Progressive Field,2,0,1,0,0,1,2
663161,2022-05-08,2022,119,Los Angeles Dodgers,112,Chicago Cubs,17,Wrigley Field,0,1,0,1,0,1,1
663278,2022-05-08,2022,145,Chicago White Sox,111,Boston Red Sox,3,Fenway Park,0,0,0,0,1,0,0
663368,2022-05-08,2022,115,Colorado Rockies,109,Arizona Diamondbacks,15,Chase Field,0,0,0,0,1,0,0
663429,2022-05-08,2022,120,Washington Nationals,108,Los Angeles Angels,1,Angel Stadium,0,0,0,0,1,0,0
661303,2022-05-09,2022,140,Texas Rangers,147,New York Yankees,3313,Yankee Stadium,0,0,0,0,1,0,0
661349,2022-05-09,2022,118,Kansas City Royals,110,Baltimore Orioles,2,Oriole Park at Camden Yards,1,0,1,0,0,1,1
661525,2022-05-09,2022,114,Cleveland Guardians,145,Chicago White Sox,4,Guaranteed Rate Field,1,4,1,1,0,1,5
662097,2022-05-09,2022,115,Colorado Rockies,137,San Francisco Giants,2395,Oracle Park,0,1,0,1,0,1,1
662158,2022-05-09,2022,143,Philadelphia Phillies,136,Seattle Mariners,680,T-Mobile Park,0,0,0,0,1,0,0
662259,2022-05-09,2022,112,Chicago Cubs,135,San Diego Padres,2680,Petco Park,1,0,1,0,0,1,1
662287,2022-05-09,2022,119,Los Angeles Dodgers,134,Pittsburgh Pirates,31,PNC Park,0,0,0,0,1,0,0
662837,2022-05-09,2022,133,Oakland Athletics,116,Detroit Tigers,2394,Comerica Park,0,0,0,0,1,0,0
663101,2022-05-09,2022,158,Milwaukee Brewers,113,Cincinnati Reds,2602,Great American Ball Park,0,0,0,0,1,0,0
663366,2022-05-09,2022,146,Miami Marlins,109,Arizona Diamondbacks,15,Chase Field,0,2,0,1,0,1,2
663438,2022-05-09,2022,139,Tampa Bay Rays,108,Los Angeles Angels,1,Angel Stadium,0,0,0,0,1,0,0
661301,2022-05-10,2022,141,Toronto Blue Jays,147,New York Yankees,3313,Yankee Stadium,1,0,1,0,0,1,1
661524,2022-05-10,2022,114,Cleveland Guardians,145,Chicago White Sox,4,Guaranteed Rate Field,0,0,0,0,1,0,0
661549,2022-05-10,2022,111,Boston Red Sox,144,Atlanta Braves,4705,Truist Park,0,0,0,0,1,0,0
661696,2022-05-10,2022,117,Houston Astros,142,Minnesota Twins,3312,Target Field,0,0,0,0,1,0,0
661987,2022-05-10,2022,110,Baltimore Orioles,138,St. Louis Cardinals,2889,Busch Stadium,0,0,0,0,1,0,0
662016,2022-05-10,2022,118,Kansas City Royals,140,Texas Rangers,5325,Globe Life Field,0,3,0,1,0,1,3
662096,2022-05-10,2022,115,Colorado Rockies,137,San Francisco Giants,2395,Oracle Park,0,0,0,0,1,0,0
662157,2022-05-10,2022,143,Philadelphia Phillies,136,Seattle Mariners,680,T-Mobile Park,0,2,0,1,0,1,2
662258,2022-05-10,2022,112,Chicago Cubs,135,San Diego Padres,2680,Petco Park,0,2,0,1,0,1,2
662292,2022-05-10,2022,119,Los Angeles Dodgers,134,Pittsburgh Pirates,31,PNC Park,2,0,1,0,0,1,2
662412,2022-05-10,2022,116,Detroit Tigers,133,Oakland Athletics,2394,Comerica Park,0,0,0,0,1,0,0
662537,2022-05-10,2022,121,New York Mets,120,Washington Nationals,3309,Nationals Park,0,0,0,0,1,0,0
662855,2022-05-10,2022,133,Oakland Athletics,116,Detroit Tigers,2394,Comerica Park,0,0,0,0,1,0,0
663090,2022-05-10,2022,158,Milwaukee Brewers,113,Cincinnati Reds,2602,Great American Ball Park,0,0,0,0,1,0,0
663350,2022-05-10,2022,146,Miami Marlins,109,Arizona Diamondbacks,15,Chase Field,2,2,1,1,0,1,4
