holdout_year,half,model,feature,standardized_coefficient
2025,Bottom,Top4 Barrel% + sample,log_min_pa,0.18705161758779854
2025,Bottom,Top4 Barrel% + sample,missing_core,-0.0016103390809996583
2025,Bottom,Top4 xwOBA + K + sample,xwoba,0.07817125268836689
2025,Bottom,Top4 xwOBA + K + sample,k_pct,-0.005415862198721311
2025,Bottom,Top4 xwOBA + K + sample,log_combined_pa,-0.15763331160240973
2025,Bottom,Top4 xwOBA + K + sample,log_min_pa,0.1776247814621873
2025,Bottom,Top4 xwOBA + K + sample,missing_core,0.00048492247967714267
2025,Bottom,Top4 xwOBA + K + Barrel + sample,xwoba,0.07232752078972919
2025,Bottom,Top4 xwOBA + K + Barrel + sample,k_pct,-0.009227178299092385
2025,Bottom,Top4 xwOBA + K + Barrel + sample,barrel_pct,0.007165087208465668
2025,Bottom,Top4 xwOBA + K + Barrel + sample,log_combined_pa,-0.15780325579862564
2025,Bottom,Top4 xwOBA + K + Barrel + sample,log_min_pa,0.17715107048550824
2025,Bottom,Top4 xwOBA + K + Barrel + sample,missing_core,0.0001850005659306885
2025,Bottom,All 4 Top4 skill + sample,xwoba,0.0024829763095845377
2025,Bottom,All 4 Top4 skill + sample,k_pct,-0.033492870339881506
2025,Bottom,All 4 Top4 skill + sample,bb_pct,0.08817827539311066
2025,Bottom,All 4 Top4 skill + sample,barrel_pct,0.03518080919914373
2025,Bottom,All 4 Top4 skill + sample,log_combined_pa,-0.15225973589181258
2025,Bottom,All 4 Top4 skill + sample,log_min_pa,0.17784800602214165
2025,Bottom,All 4 Top4 skill + sample,missing_core,0.0033701930646793253
2026,Top,Sample only control,log_combined_pa,0.006348213752640579
2026,Top,Sample only control,log_min_pa,0.011111789994067192
2026,Top,Sample only control,missing_core,0.009972183700280704
2026,Top,Top4 xwOBA + sample,xwoba,0.06042646611518072
2026,Top,Top4 xwOBA + sample,log_combined_pa,0.01641895640209214
2026,Top,Top4 xwOBA + sample,log_min_pa,-0.0009894673001293415
2026,Top,Top4 xwOBA + sample,missing_core,0.009571501580867373
2026,Top,Top4 K% + sample,k_pct,-0.013775854171072785
2026,Top,Top4 K% + sample,log_combined_pa,0.008205076565244527
2026,Top,Top4 K% + sample,log_min_pa,0.007918677623541714
2026,Top,Top4 K% + sample,missing_core,0.00946077231305196
2026,Top,Top4 BB% + sample,bb_pct,0.07781324698459341
2026,Top,Top4 BB% + sample,log_combined_pa,0.022691317242465092
2026,Top,Top4 BB% + sample,log_min_pa,0.00557161084671941
2026,Top,Top4 BB% + sample,missing_core,0.015575261181781562
2026,Top,Top4 Barrel% + sample,barrel_pct,0.07137063464063091
2026,Top,Top4 Barrel% + sample,log_combined_pa,0.008189880912469803
2026,Top,Top4 Barrel% + sample,log_min_pa,0.006089661465653058
2026,Top,Top4 Barrel% + sample,missing_core,0.008761653806744008
2026,Top,Top4 xwOBA + K + sample,xwoba,0.061353172523078044
2026,Top,Top4 xwOBA + K + sample,k_pct,0.003369969256019067
2026,Top,Top4 xwOBA + K + sample,log_combined_pa,0.016111500422348195
2026,Top,Top4 xwOBA + K + sample,log_min_pa,-0.00040323763604135476
2026,Top,Top4 xwOBA + K + sample,missing_core,0.009683369951084413
2026,Top,Top4 xwOBA + K + Barrel + sample,xwoba,-0.013797030700540816
2026,Top,Top4 xwOBA + K + Barrel + sample,k_pct,-0.04724637540455913
2026,Top,Top4 xwOBA + K + Barrel + sample,barrel_pct,0.09442295433952555
2026,Top,Top4 xwOBA + K + Barrel + sample,log_combined_pa,0.013176405840597353
2026,Top,Top4 xwOBA + K + Barrel + sample,log_min_pa,-0.0035700798468785554
2026,Top,Top4 xwOBA + K + Barrel + sample,missing_core,0.006926803601326724
2026,Top,All 4 Top4 skill + sample,xwoba,-0.06831473304871688
2026,Top,All 4 Top4 skill + sample,k_pct,-0.06504424885100783
2026,Top,All 4 Top4 skill + sample,bb_pct,0.07732259896293571
2026,Top,All 4 Top4 skill + sample,barrel_pct,0.11485867085998006
2026,Top,All 4 Top4 skill + sample,log_combined_pa,0.023169369999728705
2026,Top,All 4 Top4 skill + sample,log_min_pa,-0.003749919645426406
2026,Top,All 4 Top4 skill + sample,missing_core,0.011787092435638422
2026,Bottom,Sample only control,log_combined_pa,-0.134961814477961
2026,Bottom,Sample only control,log_min_pa,0.16588906669988007
2026,Bottom,Sample only control,missing_core,0.011099620659232586
2026,Bottom,Top4 xwOBA + sample,xwoba,0.07143357953575781
2026,Bottom,Top4 xwOBA + sample,log_combined_pa,-0.1210222668924159
2026,Bottom,Top4 xwOBA + sample,log_min_pa,0.15229341152325968
2026,Bottom,Top4 xwOBA + sample,missing_core,0.011869240949671067
2026,Bottom,Top4 K% + sample,k_pct,-0.020334011477499365
2026,Bottom,Top4 K% + sample,log_combined_pa,-0.13274557955461022
2026,Bottom,Top4 K% + sample,log_min_pa,0.1619906868018282
2026,Bottom,Top4 K% + sample,missing_core,0.010435082950878473
2026,Bottom,Top4 BB% + sample,bb_pct,0.0810316349918012
2026,Bottom,Top4 BB% + sample,log_combined_pa,-0.1204020640173737
2026,Bottom,Top4 BB% + sample,log_min_pa,0.15945926500749416
2026,Bottom,Top4 BB% + sample,missing_core,0.015430421453053745
2026,Bottom,Top4 Barrel% + sample,barrel_pct,0.05525307095673068
2026,Bottom,Top4 Barrel% + sample,log_combined_pa,-0.13020721530248294
2026,Bottom,Top4 Barrel% + sample,log_min_pa,0.16034220585465786
2026,Bottom,Top4 Barrel% + sample,missing_core,0.010986604094657133
2026,Bottom,Top4 xwOBA + K + sample,xwoba,0.07143209109512846
2026,Bottom,Top4 xwOBA + K + sample,k_pct,-5.266712916831081e-06
2026,Bottom,Top4 xwOBA + K + sample,log_combined_pa,-0.12102197054290505
2026,Bottom,Top4 xwOBA + K + sample,log_min_pa,0.1522926973359233
2026,Bottom,Top4 xwOBA + K + sample,missing_core,0.011869062946756362
2026,Bottom,Top4 xwOBA + K + Barrel + sample,xwoba,0.05004481755539338
2026,Bottom,Top4 xwOBA + K + Barrel + sample,k_pct,-0.013670786273947912
2026,Bottom,Top4 xwOBA + K + Barrel + sample,barrel_pct,0.026766557604386704
2026,Bottom,Top4 xwOBA + K + Barrel + sample,log_combined_pa,-0.12137871286531862
2026,Bottom,Top4 xwOBA + K + Barrel + sample,log_min_pa,0.15103427200776
2026,Bottom,Top4 xwOBA + K + Barrel + sample,missing_core,0.011133463570124565
2026,Bottom,All 4 Top4 skill + sample,xwoba,0.0033613755690195873
2026,Bottom,All 4 Top4 skill + sample,k_pct,-0.030014767425597885
2026,Bottom,All 4 Top4 skill + sample,bb_pct,0.06671363545898353
2026,Bottom,All 4 Top4 skill + sample,barrel_pct,0.043206832291925346
2026,Bottom,All 4 Top4 skill + sample,log_combined_pa,-0.1153677871260542
2026,Bottom,All 4 Top4 skill + sample,log_min_pa,0.14977609239874418
2026,Bottom,All 4 Top4 skill + sample,missing_core,0.013545401538706888
